,files,folder
48,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0049.jpg,ketch
49,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0050.jpg,ketch
50,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0051.jpg,ketch
51,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0052.jpg,ketch
52,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0053.jpg,ketch
53,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0054.jpg,ketch
54,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0055.jpg,ketch
55,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0056.jpg,ketch
56,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0057.jpg,ketch
57,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0058.jpg,ketch
58,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0059.jpg,ketch
59,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0060.jpg,ketch
60,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0061.jpg,ketch
61,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0062.jpg,ketch
62,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0063.jpg,ketch
63,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0064.jpg,ketch
64,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0065.jpg,ketch
65,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0066.jpg,ketch
66,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0067.jpg,ketch
67,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0068.jpg,ketch
68,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0069.jpg,ketch
69,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0070.jpg,ketch
70,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0071.jpg,ketch
71,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0072.jpg,ketch
72,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0073.jpg,ketch
73,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0074.jpg,ketch
74,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0075.jpg,ketch
75,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0076.jpg,ketch
76,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0077.jpg,ketch
77,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0078.jpg,ketch
78,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0079.jpg,ketch
79,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0080.jpg,ketch
80,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0081.jpg,ketch
81,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0082.jpg,ketch
82,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0083.jpg,ketch
83,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0084.jpg,ketch
84,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0085.jpg,ketch
85,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0086.jpg,ketch
86,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0087.jpg,ketch
87,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0088.jpg,ketch
88,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0089.jpg,ketch
89,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0090.jpg,ketch
90,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0091.jpg,ketch
91,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0092.jpg,ketch
92,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0093.jpg,ketch
93,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0094.jpg,ketch
94,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0095.jpg,ketch
95,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0096.jpg,ketch
96,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0097.jpg,ketch
97,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0098.jpg,ketch
98,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0099.jpg,ketch
99,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0100.jpg,ketch
100,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0101.jpg,ketch
101,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0102.jpg,ketch
102,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0103.jpg,ketch
103,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0104.jpg,ketch
104,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0105.jpg,ketch
105,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0106.jpg,ketch
106,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0107.jpg,ketch
107,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0108.jpg,ketch
108,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0109.jpg,ketch
109,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0110.jpg,ketch
110,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0111.jpg,ketch
111,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0112.jpg,ketch
112,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0113.jpg,ketch
113,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\ketch\image_0114.jpg,ketch
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0001.jpg,lamp
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0002.jpg,lamp
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0003.jpg,lamp
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0004.jpg,lamp
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0005.jpg,lamp
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0006.jpg,lamp
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0007.jpg,lamp
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0008.jpg,lamp
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0009.jpg,lamp
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0010.jpg,lamp
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0011.jpg,lamp
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0012.jpg,lamp
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0013.jpg,lamp
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0014.jpg,lamp
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0015.jpg,lamp
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0016.jpg,lamp
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0017.jpg,lamp
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0018.jpg,lamp
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0019.jpg,lamp
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0020.jpg,lamp
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0021.jpg,lamp
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0022.jpg,lamp
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0023.jpg,lamp
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0024.jpg,lamp
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0025.jpg,lamp
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0026.jpg,lamp
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0027.jpg,lamp
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0028.jpg,lamp
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0029.jpg,lamp
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0030.jpg,lamp
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0031.jpg,lamp
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0032.jpg,lamp
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0033.jpg,lamp
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0034.jpg,lamp
34,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0035.jpg,lamp
35,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0036.jpg,lamp
36,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0037.jpg,lamp
37,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0038.jpg,lamp
38,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0039.jpg,lamp
39,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0040.jpg,lamp
40,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0041.jpg,lamp
41,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0042.jpg,lamp
42,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0043.jpg,lamp
43,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0044.jpg,lamp
44,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0045.jpg,lamp
45,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0046.jpg,lamp
46,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0047.jpg,lamp
47,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0048.jpg,lamp
48,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0049.jpg,lamp
49,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0050.jpg,lamp
50,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0051.jpg,lamp
51,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0052.jpg,lamp
52,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0053.jpg,lamp
53,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0054.jpg,lamp
54,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0055.jpg,lamp
55,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0056.jpg,lamp
56,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0057.jpg,lamp
57,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0058.jpg,lamp
58,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0059.jpg,lamp
59,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0060.jpg,lamp
60,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\lamp\image_0061.jpg,lamp
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0001.jpg,laptop
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0002.jpg,laptop
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0003.jpg,laptop
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0004.jpg,laptop
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0005.jpg,laptop
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0006.jpg,laptop
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0007.jpg,laptop
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0008.jpg,laptop
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0009.jpg,laptop
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0010.jpg,laptop
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0011.jpg,laptop
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0012.jpg,laptop
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0013.jpg,laptop
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0014.jpg,laptop
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0015.jpg,laptop
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0016.jpg,laptop
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0017.jpg,laptop
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0018.jpg,laptop
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0019.jpg,laptop
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0020.jpg,laptop
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0021.jpg,laptop
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0022.jpg,laptop
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0023.jpg,laptop
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0024.jpg,laptop
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0025.jpg,laptop
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0026.jpg,laptop
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0027.jpg,laptop
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0028.jpg,laptop
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0029.jpg,laptop
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0030.jpg,laptop
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0031.jpg,laptop
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0032.jpg,laptop
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0033.jpg,laptop
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0034.jpg,laptop
34,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0035.jpg,laptop
35,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0036.jpg,laptop
36,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0037.jpg,laptop
37,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0038.jpg,laptop
38,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0039.jpg,laptop
39,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0040.jpg,laptop
40,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0041.jpg,laptop
41,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0042.jpg,laptop
42,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0043.jpg,laptop
43,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0044.jpg,laptop
44,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0045.jpg,laptop
45,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0046.jpg,laptop
46,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0047.jpg,laptop
47,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0048.jpg,laptop
48,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0049.jpg,laptop
49,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0050.jpg,laptop
50,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0051.jpg,laptop
51,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0052.jpg,laptop
52,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0053.jpg,laptop
53,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0054.jpg,laptop
54,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0055.jpg,laptop
55,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0056.jpg,laptop
56,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0057.jpg,laptop
57,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0058.jpg,laptop
58,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0059.jpg,laptop
59,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0060.jpg,laptop
60,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0061.jpg,laptop
61,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0062.jpg,laptop
62,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0063.jpg,laptop
63,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0064.jpg,laptop
64,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0065.jpg,laptop
65,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0066.jpg,laptop
66,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0067.jpg,laptop
67,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0068.jpg,laptop
68,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0069.jpg,laptop
69,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0070.jpg,laptop
70,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0071.jpg,laptop
71,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0072.jpg,laptop
72,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0073.jpg,laptop
73,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0074.jpg,laptop
74,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0075.jpg,laptop
75,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0076.jpg,laptop
76,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0077.jpg,laptop
77,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0078.jpg,laptop
78,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0079.jpg,laptop
79,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0080.jpg,laptop
80,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\laptop\image_0081.jpg,laptop
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0001.jpg,Leopards
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0002.jpg,Leopards
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0003.jpg,Leopards
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0004.jpg,Leopards
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0005.jpg,Leopards
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0006.jpg,Leopards
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0007.jpg,Leopards
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0008.jpg,Leopards
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0009.jpg,Leopards
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0010.jpg,Leopards
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0011.jpg,Leopards
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0012.jpg,Leopards
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0013.jpg,Leopards
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0014.jpg,Leopards
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0015.jpg,Leopards
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0016.jpg,Leopards
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0017.jpg,Leopards
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0018.jpg,Leopards
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0019.jpg,Leopards
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0020.jpg,Leopards
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0021.jpg,Leopards
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0022.jpg,Leopards
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0023.jpg,Leopards
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\Leopards\image_0024.jpg,Leopards
